posx,posy,ay,ax,az,my,mx,mz
52,1,0.2275,-0.21749999999999997,-1.0525000000000002,5.325,-15.5825,58.5475
52,1,-0.11,-0.07250000000000001,-0.9275000000000001,16.97,-27.3175,52.4025
52,2,-0.20750000000000002,0.055000000000000014,-1.0375,22.2425,-31.459999999999997,48.875
52,2,-0.022500000000000003,0.017499999999999998,-1.0675,19.6025,-21.505,53.825
52,2,-0.0225,0.05499999999999999,-1.05,22.055,-21.965,55.644999999999996
52,3,0.015,-0.009999999999999998,-1.0375,15.8675,-19.7225,54.79
52,3,-0.030000000000000002,-0.015000000000000001,-1.0575,18.990000000000002,-18.055,52.6875
52,3,-0.0475,0.025000000000000005,-1.025,19.482499999999998,-22.77,49.614999999999995
51,-1,-0.015000000000000003,0.0,-1.01,18.0725,-16.502499999999998,54.2225
51,-1,0.057499999999999996,-0.0275,-1.07,15.802499999999998,-18.975,54.394999999999996
51,-1,-0.08499999999999999,0.057499999999999996,-1.0,19.605,-26.5675,45.4025
51,0,0.0625,-0.10500000000000001,-1.05,13.66,-16.387500000000003,58.660000000000004
51,0,0.0775,-0.035,-0.9775,15.2525,-16.5025,56.2725
51,0,-0.0575,0.0925,-1.06,9.4725,-32.455,46.567499999999995
51,0,-0.0125,-0.0175,-1.0625000000000002,17.875,-26.240000000000002,50.894999999999996
51,1,-0.0024999999999999996,0.027499999999999997,-1.2075,13.9725,-1115220.36,51.805
51,1,-0.055,0.025,-1.0425,14.625,-31.525,46.53
51,1,-0.315,0.025,-1.025,11.307500000000001,-44.989999999999995,36.330000000000005
51,2,0.1175,0.0049999999999999975,-0.9825000000000002,14.232500000000002,-18.865000000000002,47.24
51,2,-0.11000000000000001,-0.095,-1.0275,12.350000000000001,-30.975,44.855000000000004
51,2,-0.1225,0.015000000000000001,-1.0325000000000002,15.795,-31.647499999999997,45.715
51,3,0.1275,-0.1575,-1.0350000000000001,12.41,-15.177499999999998,44.0925
51,3,-0.10250000000000001,0.0,-1.06,21.125,-27.59,36.2775
51,3,0.06999999999999999,-0.15249999999999997,-1.0375,6.305000000000001,-20.4625,38.305
50,-1,0.14,-0.0625,-1.0,16.5075,-17.2025,47.495
50,-1,-0.135,-0.215,-1.045,9.7475,-32.6925,41.2
50,-1,-0.0325,0.0925,-1.0274999999999999,26.195,-28.452499999999997,40.2375
50,0,0.075,-0.1975,-1.0275,9.61,-20.89,47.6975
50,0,-0.04,-0.0475,-1.05,14.5575,-28.265,45.057500000000005
50,0,-0.125,0.0275,-1.0275,20.02,-35.397499999999994,40.39
50,1,0.20249999999999999,-0.1875,-1.0174999999999998,10.200000000000001,-12.715,51.2
50,1,-0.024999999999999998,-0.16,-1.0150000000000001,7.6000000000000005,-27.96,46.53
50,1,-0.14,0.0825,-1.0425000000000002,21.255,-30.545,44.3
50,2,0.165,-0.12250000000000001,-1.0425,11.6325,-14.930000000000001,46.835
50,2,-0.0925,-0.245,-1.1824999999999999,11.24,-23.905,43.0775
50,2,-0.17750000000000002,0.10250000000000001,-1.1125,22.3575,-31.0975,37.04
50,3,0.065,-0.14,-1.0150000000000001,12.9975,-17.5725,37.345
50,3,-0.13,-0.065,-1.08,17.42,-27.04,32.98
50,3,-0.1,0.05,-1.0425000000000002,22.815,-28.2075,30.8975
49,-1,0.0425,-0.15750000000000003,-1.0575,8.899999999999999,-26.362499999999997,44.5025
49,-1,-0.0925,0.0175,-1.08,20.41,-33.92,40.3875
49,-1,-0.005,0.0625,-1.0475,22.425,-29.435000000000002,42.675000000000004
49,0,0.0175,-0.16999999999999998,-0.9650000000000001,5.52,-22.92,47.7475
49,0,-0.055,-0.052500000000000005,-1.1025,17.03,-29.865,46.07000000000001
49,0,-0.02,-0.005,-1.065,19.955000000000002,-28.3325,46.1225
49,1,0.0325,-0.1825,-1.0625,4.5424999999999995,-22.119999999999997,47.595
49,1,-0.0325,-0.155,-1.0325,7.2075,-27.715000000000003,47.7475
49,1,-0.08499999999999999,0.09000000000000001,-1.045,26.974999999999998,-29.4375,39.425000000000004
49,2,0.35750000000000004,-0.1675,-1.02,6.172499999999999,-5.3475,48.050000000000004
49,2,-0.11750000000000001,-0.09,-1.0825,7.535,-30.604999999999997,41.199999999999996
49,2,-0.07250000000000001,0.009999999999999998,-1.0525,13.125,-28.025000000000002,42.215
49,3,0.135,-0.24,-1.025,3.4375,-14.317499999999999,38.6125
49,3,-0.0625,-0.0625,-1.04,13.065000000000001,-21.689999999999998,36.7875
49,3,-0.175,-0.019999999999999997,-1.0625,16.509999999999998,-29.744999999999997,31.3575
48,0,0.045,-0.10500000000000001,-1.075,12.61,-22.735,47.595
48,0,0.0675,-0.020000000000000004,-1.1099999999999999,13.322499999999998,-22.43,52.010000000000005
48,0,0.0225,-0.0125,-1.0525,12.932500000000001,-24.2725,47.85
48,0,0.03749999999999999,-0.09500000000000001,-1.0725,7.7325,-30.17,49.98
48,0,-0.18250000000000002,-0.065,-1.0250000000000001,9.355,-38.712500000000006,46.075
48,1,-0.010000000000000002,-0.11750000000000001,-1.1625,12.930000000000001,-23.042499999999997,51.5025
48,1,-0.11000000000000001,-0.09749999999999999,-1.0074999999999998,11.434999999999999,-33.555,45.057500000000005
48,1,-0.0025000000000000005,0.2625,-1.0575,24.57,-29.130000000000003,45.1575
48,2,0.23500000000000004,-0.1275,-1.02,6.882499999999999,-1115215.135,55.005
48,2,-0.0525,0.0,-1.045,11.5,-28.575000000000003,45.21
48,2,0.04,-0.05500000000000001,-1.0725,14.165,-21.3825,47.29
48,3,0.12,-0.135,-1.08,3.9624999999999995,-16.775,44.1975
48,3,-0.027500000000000004,-0.085,-1.0625,8.834999999999999,-22.2425,46.68000000000001
48,3,0.012499999999999999,0.0225,-1.0274999999999999,16.705,-20.952500000000004,39.525000000000006
47,0,0.08,-0.095,-0.9975,19.5,-18.68,49.93
47,0,-0.05,-0.009999999999999998,-1.0875,19.24,-27.777500000000003,46.885
47,0,-0.0675,-0.0525,-1.0724999999999998,17.6125,-1115230.5025000002,41.86
47,1,0.0475,-0.0925,-1.07,11.892499999999998,-25.622500000000002,48.76499999999999
47,1,-0.065,-0.05500000000000001,-1.095,16.38,-30.6025,45.16
47,1,-0.2775,0.0725,-0.97,23.335,-41.73,32.8275
47,2,-0.024999999999999998,-0.105,-1.0125000000000002,5.654999999999998,-23.535,46.2275
47,2,-0.1,-0.12499999999999999,-1.0975,6.3675,-32.817499999999995,40.995000000000005
47,2,-0.13,-0.010000000000000002,-1.075,14.297500000000001,-36.6275,36.432500000000005
47,3,0.05500000000000001,-0.21,-1.0525,3.1125,-22.735,40.4925
47,3,-0.095,-0.08,-0.9125,9.095,-29.987499999999997,35.010000000000005
47,3,-0.15,0.055,-1.0875,11.305,-32.815,32.2725
46,0,0.05750000000000001,-0.11750000000000002,-1.1,13.65,-1115225.6450000003,44.55
46,0,0.0025000000000000005,-0.10999999999999999,-1.03,12.48,-30.110000000000003,41.8125
46,0,-0.1,-0.004999999999999999,-1.0274999999999999,25.674999999999997,-29.19,35.9725
46,1,0.18,-0.07999999999999999,-1.0975000000000001,15.987499999999999,-16.8375,51.15
46,1,0.049999999999999996,-0.26749999999999996,-0.8075000000000001,14.36,-35.4625,45.7175
46,1,0.015,-0.12499999999999999,-1.0525,15.467500000000001,-27.0375,46.17250000000001
46,1,-0.11000000000000001,0.035,-1.05,17.68,-38.105000000000004,38.8675
46,2,0.08,-0.235,-1.08,4.672499999999999,-24.825000000000003,47.495
46,2,-0.035,0.004999999999999999,-1.01,22.424999999999997,-32.14,40.2375
46,2,-0.0725,-0.07749999999999999,-1.065,9.2225,-36.0125,39.68000000000001
46,3,0.10500000000000001,-0.037500000000000006,-1.055,13.515,-24.09,41.2025
46,3,0.0825,-0.05,-1.0650000000000002,13.7125,-26.8575,41.0475
46,3,-0.1325,0.0275,-1.0050000000000001,18.135,-34.722500000000004,33.1325
45,0,-0.0275,-0.025,-0.9924999999999999,14.69,-29.6225,42.3175
45,0,0.0025000000000000005,0.06,-1.0550000000000002,-30.42,-16.465,42.9275
45,0,0.0675,-0.06,-1.05,-20.215,35.335,34.35
45,1,0.075,0.03250000000000001,-1.095,20.735,-1115226.8125,45.11
45,1,0.045,-0.155,-1.0225,-43.095,-17.8775,38.717499999999994
45,1,-0.08,-0.11,-1.1025,-40.56,-20.4,38.9675
45,2,0.08750000000000001,-0.22000000000000003,-0.9700000000000001,1.8775,-26.732499999999998,48.155
45,2,-0.125,-0.16500000000000004,-1.0050000000000001,2.465,-40.807500000000005,40.795
45,2,-0.23750000000000002,0.09499999999999999,-1.0525,20.02,-46.215,33.285000000000004
45,3,0.18000000000000002,-0.03749999999999999,-1.08,10.66,-21.75,45.260000000000005
45,3,-0.0925,-0.11250000000000002,-1.0675,8.7675,-40.0075,35.67
45,3,-0.02,0.039999999999999994,-1.0875000000000001,20.865000000000002,-34.597500000000004,36.685
44,0,-0.0125,-0.0775,-1.0575,15.0775,-25.8125,48.915
44,0,-0.032499999999999994,-0.020000000000000004,-1.0425,21.060000000000002,-24.95,46.480000000000004
44,0,-0.095,-0.0075,-1.02,23.400000000000002,-32.2,40.692499999999995
44,1,0.22,-0.10250000000000001,-1.0474999999999999,10.525,-1115219.4375,57.6425
44,1,-0.0575,-0.0425,-1.0250000000000001,11.697500000000002,-37.1175,44.3475
44,1,-0.2425,-0.11499999999999999,-1.09,18.067500000000003,-40.807500000000005,37.04
44,2,0.155,-0.115,-1.2075,11.9525,-25.195,48.9125
44,2,-0.11,-0.0325,-1.0750000000000002,20.865,-40.745,40.644999999999996
44,2,-0.1175,0.015000000000000003,-1.0,19.237499999999997,-41.915,37.955
44,3,-0.01,0.0,-1.0325,18.265,-36.32,45.6175
44,3,0.0075,-0.045,-1.02,14.365,-39.1475,43.79
44,3,-0.155,0.0225,-1.0750000000000002,19.955,-46.0325,36.2775
43,0,0.065,-0.035,-1.0500000000000003,19.369999999999997,-23.5975,49.52250000000001
43,0,-0.1175,0.0275,-1.035,19.5,-37.7325,39.78
43,0,-0.1,0.16999999999999998,-1.055,24.439999999999998,-1115235.1725,38.765
43,1,0.04,0.030000000000000002,-1.0500000000000003,25.610000000000003,-26.915000000000003,48.61
43,1,-0.065,-0.0425,-1.08,20.345,-32.755,42.265
43,1,-0.1375,0.0325,-0.99,20.02,-39.575,41.402499999999996
43,2,0.0925,-0.2225,-1.0325,5.5874999999999995,-31.8325,46.88249999999999
43,2,0.10500000000000001,-0.0475,-1.055,20.93,-27.040000000000003,48.510000000000005
43,2,-0.1175,0.0475,-1.0775,22.75,-40.44,37.1425
43,3,0.1625,-0.36250000000000004,-0.9724999999999999,-8.06,-34.415,56.935
43,3,0.06,-0.1125,-1.0775000000000001,-49.14,-18.8,41.505
43,3,0.1525,-0.05500000000000001,-1.0475,-24.765,49.2275,39.9325
42,0,-0.0575,-0.0025000000000000022,-1.0575,23.854999999999997,-31.895,46.735
42,0,-0.015,-0.02,-1.2799999999999998,-34.45,-23.475,43.435
42,0,-0.1575,-0.08000000000000002,-1.0374999999999999,-25.935,23.535,48.4575
42,1,-0.10500000000000001,-0.0475,-0.9299999999999999,18.134999999999998,-40.0075,40.94499999999999
42,1,-0.2225,-0.08750000000000001,-1.0275,-33.93,-33.675,37.1425
42,1,-0.2275,-0.095,-1.01,-22.685000000000002,-1115190.3125000002,50.690000000000005
42,2,-0.2425,-0.1575,-0.9824999999999999,13.584999999999999,-46.525,38.815
42,2,-0.1175,0.022500000000000003,-1.025,-35.425,-29.557499999999997,42.775
42,2,-0.22999999999999998,0.01,-1.045,-17.095,24.0275,53.635000000000005
42,3,-0.2525,0.135,-1.1524999999999999,11.18,-51.6225,42.8275
42,3,-0.25,0.022500000000000003,-1.0175,-43.745,-23.902500000000003,43.0775
42,3,-0.22499999999999998,0.14,-1.0225,-15.21,-1115184.1075000002,59.165
41,0,-0.17250000000000001,-0.024999999999999998,-1.1025,25.544999999999998,-37.5475,38.2075
41,0,-0.1175,-0.0225,-1.0025,-36.66,-1115229.2125000001,34.602500000000006
41,0,-0.10999999999999999,0.0025000000000000022,-0.9775,-14.105,27.835,45.82
41,1,-0.11250000000000002,-0.0375,-1.0975000000000001,23.66,-1115231.3025,39.275
41,1,-0.34500000000000003,0.08499999999999999,-0.9450000000000001,-28.6,-37.4875,30.442500000000003
41,1,-0.18,0.04,-0.995,-19.11,22.735,48.91499999999999
41,2,-0.22499999999999998,-0.16,-1.24,19.369999999999997,-40.315000000000005,39.1725
41,2,-0.19000000000000003,0.0,-0.9375000000000001,-33.41,-33.925,37.24249999999999
41,2,-0.16999999999999998,-0.13,-1.0750000000000002,-25.35,25.445,46.175
41,3,-0.13,0.0275,-1.05,24.375,-43.697500000000005,40.6425
41,3,-0.14750000000000002,0.01,-1.0525,-37.245000000000005,-27.962500000000002,42.3675
41,3,-0.1575,-0.060000000000000005,-0.97,-28.145000000000003,28.575,48.967499999999994
40,0,-0.02,-0.017499999999999998,-1.0425,28.080000000000002,-33.8,34.2975
40,0,-0.21500000000000002,-0.1,-1.0474999999999999,-41.145,-30.7875,27.8575
40,0,-0.17,-0.03,-1.065,-23.66,29.745,40.285
40,1,-0.0475,-0.0425,-1.0425,24.18,-33.8,40.185
40,1,-0.1725,-0.08,-1.03,-39.714999999999996,-29.9275,32.11750000000001
40,1,-0.08,-0.035,-1.0675,-26.195000000000004,32.504999999999995,42.56999999999999
40,2,-0.1525,-0.0775,-1.015,20.735,-35.9525,39.12
40,2,-0.27499999999999997,0.0425,-1.065,-33.605000000000004,-31.035,36.8875
40,2,-0.16,-0.0225,-1.08,-23.595,23.7825,45.3125
40,3,-0.035,0.027500000000000004,-1.1150000000000002,30.29,-29.497500000000002,41.099999999999994
40,3,-0.1675,-0.010000000000000002,-1.1175,-33.019999999999996,-28.8825,38.765
40,3,-0.13,0.0075,-1.1324999999999998,-29.965000000000003,22.427500000000002,43.690000000000005
39,0,-0.405,-0.027500000000000004,-1.0975,34.06,-43.02,20.8025
39,0,-0.18500000000000003,-0.125,-1.0425,-41.405,-39.2675,19.939999999999998
39,0,-0.1325,-0.155,-1.0625,-39.650000000000006,-1115181.0925,31.354999999999997
39,1,-0.16749999999999998,-0.015,-1.0274999999999999,24.57,-42.405,30.647499999999997
39,1,-0.1375,-0.0375,-1.035,-41.405,-30.5425,32.625
39,1,-0.12,-0.010000000000000002,-1.0675000000000001,-26.13,31.955,42.015
39,2,-0.14500000000000002,-0.005000000000000001,-1.0450000000000002,22.360000000000003,-38.9625,36.635000000000005
39,2,-0.22,-0.014999999999999998,-1.0474999999999999,-36.66,-1115227.9825,37.04
39,2,-0.14,-0.03,-1.01,-23.270000000000003,27.04,45.4625
39,3,-0.10250000000000001,-0.019999999999999997,-1.04,21.514999999999997,-27.4675,39.4225
39,3,-0.22,0.0625,-1.095,-29.9,-27.8975,35.5175
39,3,-0.1,0.125,-1.11,-11.765,24.767500000000002,42.9775
38,1,-0.0175,0.0075,-1.0675,26.26,-41.177499999999995,31.965000000000003
38,1,-0.04000000000000001,-0.0024999999999999996,-1.0025,-44.394999999999996,-25.0075,30.19
38,1,-0.215,-0.04,-1.0725,-23.400000000000002,33.8,39.985
38,2,-0.005000000000000001,0.004999999999999999,-1.06,23.595000000000002,-35.214999999999996,38.207499999999996
38,2,-0.255,-0.0125,-1.0075,-39.39,-31.832500000000003,31.765
38,2,-0.1675,-0.0475,-1.02,-26.78,-1115185.21,41.91
38,3,-0.11000000000000001,-0.0675,-0.96,14.3625,-39.145,31.9125
38,3,-0.1375,0.015,-1.0274999999999999,-39.129999999999995,-21.505000000000003,31.965
38,3,-0.1325,0.035,-1.0650000000000002,-34.84,-21.9975,36.2275
37,1,-0.015,0.03,-1.0525,22.229999999999997,-39.455,29.5275
37,1,-0.03749999999999999,0.09,-1.145,-35.555,-27.5925,29.175
37,1,-0.075,-0.025,-1.085,-20.994999999999997,37.3025,32.93
37,2,0.0024999999999999996,0.0025000000000000022,-1.0725,24.765,-37.302499999999995,37.394999999999996
37,2,-4.336808689942018e-19,0.0,-1.085,-40.559999999999995,-23.84,35.415000000000006
37,2,0.05,-0.027499999999999997,-1.01,-25.285,39.7625,39.2225
37,3,0.060000000000000005,-0.0375,-0.9875,17.354999999999997,-40.6225,42.0625
37,3,-0.095,0.02,-1.1300000000000001,-43.55,-20.275000000000002,39.3725
37,3,-0.017499999999999998,-0.02,-1.0899999999999999,-20.93,40.192499999999995,42.417500000000004
36,1,-0.0125,0.005000000000000003,-1.02,25.805000000000003,-34.475,31.712500000000002
36,1,0.0125,-0.075,-1.0750000000000002,-38.80500000000001,-20.215,30.1875
36,1,0.0075,-0.030000000000000002,-1.0075,-25.09,34.785000000000004,33.182500000000005
36,2,0.0575,0.052500000000000005,-1.12,22.1,-41.42,37.75
36,2,0.0375,-0.05,-0.97,-44.07000000000001,-24.21,34.805
36,2,0.012499999999999999,-0.0875,-1.0675,-28.535,41.114999999999995,36.785000000000004
36,3,0.04,-0.055,-1.1425,24.7,-45.602500000000006,44.449999999999996
36,3,-0.017499999999999998,-0.06,-1.105,-53.754999999999995,-23.165000000000003,37.6975
36,3,0.022500000000000003,-0.18,-1.0350000000000001,-35.295,45.9075,38.5125
35,1,0.36000000000000004,0.05,-1.0125000000000002,26.715,-23.410000000000004,35.975
35,1,0.039999999999999994,-0.34,-1.145,16.310000000000002,-1115229.52,37.192499999999995
35,1,-0.0325,0.09999999999999999,-1.0875,27.494999999999997,-33.37,33.0325
35,2,0.0425,-0.095,-1.0525,22.1,-33.677499999999995,46.2775
35,2,-0.0275,-0.09000000000000001,-1.0450000000000002,22.295,-39.1475,39.222500000000004
35,2,-0.3175,-0.0475,-1.005,17.7425,-53.900000000000006,27.45
35,3,0.11249999999999999,-0.18250000000000002,-1.0375,14.6875,-38.345,46.785
35,3,-0.06,-0.0425,-1.1575,24.57,-46.46000000000001,39.78
35,3,-1.734723475976807e-18,0.055,-1.0150000000000001,33.995000000000005,-40.3775,42.165
34,1,0.05500000000000001,-0.0049999999999999906,-1.035,30.68,-23.965,39.985
34,1,0.09500000000000001,-0.17,-0.9924999999999999,14.752500000000001,-30.4175,42.065
34,1,-0.245,0.022500000000000003,-1.095,32.37,-41.177499999999995,26.585
34,2,0.09,-0.0925,-1.0750000000000002,23.14,-32.4475,43.5375
34,2,0.0024999999999999988,-0.052500000000000005,-1.0675000000000001,26.65,-36.135,42.42
34,2,-0.045,0.08750000000000001,-1.0750000000000002,31.98,-38.7175,36.94
34,3,0.07999999999999999,-0.1275,-1.065,19.175,-34.72,47.545
34,3,-0.0675,-0.105,-1.0625,24.439999999999998,-44.74,38.46
34,3,-0.0675,0.0475,-1.0525000000000002,35.49,-41.42,34.910000000000004
